18
-5
6
15
3
3
7
-5
8
31
-6
29
29
9
14
-14
37
33
7
5
24
17
-3
5
36
41
26
11
-7
-6
8
14
4
6
-19
4
0
-1
11
-9
-7
-1
18
-19
9
19
0
13
18
22
19
16
17
39
26
-21
-4
-12
-3
36
-9
-16
36
8
