-1891
-234
1985
-1201
2609
-302
-1011
2864
2419
18
1676
432
243
-200
-569
568
-327
150
2612
2582
-4483
-64
50
1861
-665
-350
-1227
2740
-1092
723
1693
5102
595
333
2151
-978
-1147
-2413
-741
51
-1708
2535
-2717
2401
1255
1069
934
2717
2231
1963
-1146
88
-882
-2598
2410
-984
-34
-13
-1065
-1551
1925
-3472
-485
1104
-725
-2736
3876
-283
1405
-346
-1330
2278
1511
-921
-505
-651
1131
-1407
-1164
-1188
158
2022
1060
2147
-1308
325
3497
2527
-1752
4187
-1676
-615
4575
816
-1190
2875
344
-863
4626
-931
1479
805
-294
-624
141
667
2734
-882
-1355
-2306
-833
-850
115
-732
1891
-1195
1840
-641
-301
1651
