2389
-756
770
2001
396
477
998
-701
1049
3983
-882
3761
3833
1227
1878
-1806
4805
4328
976
691
3154
2224
-403
732
4641
5317
3406
1464
-1010
-815
1026
1900
634
863
-2498
623
73
-148
1433
-1159
-964
-230
2312
-2441
1256
2524
-77
1748
2415
2857
2470
2102
2271
5048
3386
-2739
-515
-1602
-395
4707
-1184
-2162
4676
1031
