   0,   0,   3,   1,   0,  22,  45,  48
   0,   3,  14,   6,   3,  32,  53,  55
   1,  10,  22,   5,   0,  10,  26,  39
   9,  17,  24,  14,   1,  15,  24,  33
  21,  26,  28,  18,  12,  19,  22,  37
  33,  30,  21,   0,   0,   0,   5,  27
   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0
