   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,   0,   0,   0
   0,   0,   0,   0,   0,  15,  11,   0
   0,   3,  10,  11,  22,  31,  20,   0
   0,   0,   0,   0,   0,   0,   0,   0
