  -552, -2071, -4936,   692, -7088,-24593,-36242,-30095
  -916, -1806, -3862, -2679,-15585,-32162,-31516,-22813
  -980, -1427, -4112, -8766,-23679,-31754,-16090, -9074
 -3931, -4995,-10669,-20577,-32413,-27292,-11567, -7897
-10440,-13969,-22606,-30675,-29907,-18808, -9930, -9294
-18076,-22646,-28391,-30879,-25360,-10847,  1085,  4134
 -8273,-10787,-13190,-11972, -3580,  4380, 14669, 18123
 -4628, -4099, -1697,  3963,  4427,  5089, 16378, 17773
