  -381, -1913, -7505,-15390,-27638,-39775,-33602,-27178
 -1054, -3715,-10891,-19269,-29667,-36998,-28695,-23185
 -3404, -9990,-19921,-22481,-27622,-31094,-19410,-14385
-10723,-19692,-25452,-23978,-26234,-24819,-15136,-13381
-21124,-25957,-23634,-21925,-23752,-20655,-14808,-13840
-19820,-21039,-17259,-11409, -5917,  5811,  4536, -4883
 -1525,  1178,  4157,  4526,  8831, 12175,  8027,   320
 -3152, -2065, -3270, -2187,  -127, -1804, -1650, -3681
