   1,   4,  11,   3,   0,   0,   9,   0
   3,   4,  11,   7,   0,   8,  13,   0
   2,   1,  10,   9,   0,  27,  17,   9
   0,   1,  13,   6,  13,  31,  12,  16
   0,   8,  15,   9,  23,  26,   1,  20
  19,  21,  25,  43,  73,  67,  44,  41
  55,  62,  70,  79,  69,  52,  41,  44
  22,  24,  20,   2,   0,   0,   0,  15
