   416,  1741,  2959,  4298, 10965,  7764,-20745,-37700
  1132,  1354,  -657,  1551,  7311, -4050,-35936,-45986
  1519,  1398,  1027,   915, -3753,-26964,-43777,-47001
   838,  2045,  3282, -4710,-22563,-40761,-46314,-50259
  -481,  1616, -8145,-25829,-36229,-44430,-48118,-52616
-21003,-21544,-28322,-36275,-44656,-51558,-59319,-61659
-35995,-38680,-40705,-42546,-44017,-48181,-56074,-54140
-14539,-21092,-27552,-33077,-32148,-29448,-25064, -9715
