   230,   920,   526, -7515,-11748,  6221, 16688, 13796
   522,  1493,   -79,-15149,-22679, -3244,  8471,  1793
  1083,  1974,   127,-16564,-23135, -6764,   513, -6462
  2596,  1007, -5888,-16841,-13197, -3944,  -932, -6144
  3855, -1334, -9760,-12678, -6943, -3404,  -632, -5208
  3629, -4225, -7839, -8221, -3634, -2481, -3330, -7866
 -3281, -8093,-11390, -8760, -3396, -2186, -6602,-13450
 -9660,-13414,-11289, -8637, -6558, -6413,-15785,-21898
