-0.222568,-0.230031,-0.234076,0.168731,0.015374
-0.082100,0.081080,-0.025750,0.227676,-0.023059
-0.008630,-0.050876,-0.012885,0.036520,0.030121
0.049601,0.098313,0.034941,0.018323,-0.140850
0.043463,0.049662,0.011879,-0.061921,-0.171447
