-0.279586,-0.417754,-0.289971,0.203936,0.165305
-0.055540,0.127660,0.157575,0.083627,-0.100227
0.087509,-0.051778,0.017614,0.082330,-0.161608
0.106593,0.073846,0.089020,-0.025950,-0.145805
0.072015,0.020103,-0.030358,-0.073928,-0.211838
