-0.127111,-0.015932,-0.024423,-0.158107,-0.200382
-0.064328,-0.145399,-0.020164,-0.095098,-0.129088
-0.033044,-0.097515,0.050684,-0.024595,-0.162832
0.025925,0.092497,0.118784,-0.061847,-0.013494
0.063119,0.134238,0.059421,-0.119497,-0.156627
