0.071913,0.000908,-0.286008,-0.310503,-0.187976
0.126796,0.153475,-0.099371,-0.154082,-0.038633
0.097125,0.170368,0.064951,-0.083857,-0.014488
0.196777,0.166594,0.045872,-0.026396,0.075505
0.162908,0.044567,0.064198,-0.094884,0.048514
