0.329426,-0.015375,-0.297720,-0.260037,-0.148911
0.034823,-0.001104,-0.156665,-0.094943,0.079789
0.034094,-0.015983,0.049133,-0.007263,-0.042349
-0.031576,0.003455,0.067384,0.019737,-0.024632
0.024478,0.058772,0.032749,0.006273,0.038289
