0.032795,-0.126315,-0.041859,0.394609,0.109696
0.115542,-0.145322,0.211740,0.116021,0.136363
0.056872,-0.132030,0.073226,0.122047,0.043932
-0.046683,0.017379,0.028607,-0.053075,0.042712
0.065570,0.135531,0.000692,-0.089474,0.145799
