11.42,43.30,72.66,105.86,269.96,196.70,0.00,0.00
28.75,32.28,0.00,39.76,184.36,0.00,0.00,0.00
34.11,29.33,24.56,25.75,0.00,0.00,0.00,0.00
15.37,47.74,87.16,0.00,0.00,0.00,0.00,0.00
0.00,45.73,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
