14.52,46.67,106.20,40.63,-177.10,-61.23,100.82,-11.73
32.80,45.87,106.72,70.98,-129.46,88.30,140.52,-14.11
28.56,12.47,94.76,91.73,-5.09,265.68,177.50,103.13
-16.64,8.03,127.07,62.40,139.63,312.63,127.10,172.63
-6.39,80.24,153.50,90.82,237.24,263.51,29.30,207.03
186.86,207.83,245.84,416.17,699.04,636.81,417.71,405.27
517.19,581.63,663.51,744.51,659.11,487.90,384.06,421.20
215.32,233.74,202.06,34.13,-134.76,-118.69,-35.79,148.84
